State,County,msa,pop100,CountyName,MSAName,FMRType,StateName,State_Alpha,New_FMR0,New_FMR1,New_FMR2,New_FMR3,New_FMR4
46,15,10000,5364,Brule County,,40,South Dakota,SD,276,367,460,609,706
46,17,10000,2032,Buffalo County,,40,South Dakota,SD,276,367,460,609,712
46,19,10000,9094,Butte County,,40,South Dakota,SD,320,434,578,755,890
46,21,10000,1782,Campbell County,,40,South Dakota,SD,276,367,460,609,706
46,23,10000,9350,Charles Mix County,,40,South Dakota,SD,276,367,460,609,706
46,25,10000,4143,Clark County,,40,South Dakota,SD,276,367,460,609,706
46,27,10000,13537,Clay County,,40,South Dakota,SD,307,408,512,679,841
46,29,10000,25897,Codington County,,40,South Dakota,SD,319,422,531,703,812
46,31,10000,4181,Corson County,,40,South Dakota,SD,276,367,460,609,706
46,33,10000,7275,Custer County,,40,South Dakota,SD,276,367,460,609,706
46,35,10000,18741,Davison County,,40,South Dakota,SD,308,390,491,657,751
46,37,10000,6267,Day County,,40,South Dakota,SD,308,367,460,609,706
46,39,10000,4498,Deuel County,,40,South Dakota,SD,276,367,460,609,706
46,41,10000,5972,Dewey County,,40,South Dakota,SD,276,367,460,609,706
46,43,10000,3458,Douglas County,,40,South Dakota,SD,306,367,460,609,706
46,45,10000,4367,Edmunds County,,40,South Dakota,SD,276,367,460,609,706
46,47,10000,7453,Fall River County,,40,South Dakota,SD,315,367,460,609,706
46,49,10000,2640,Faulk County,,40,South Dakota,SD,276,367,484,609,706
46,51,10000,7847,Grant County,,40,South Dakota,SD,276,367,460,609,706
46,53,10000,4792,Gregory County,,40,South Dakota,SD,278,367,460,609,706
46,55,10000,2196,Haakon County,,40,South Dakota,SD,276,375,460,609,706
46,57,10000,5540,Hamlin County,,40,South Dakota,SD,276,367,460,609,706
46,59,10000,3741,Hand County,,40,South Dakota,SD,276,367,460,609,706
46,61,10000,3139,Hanson County,,40,South Dakota,SD,281,384,511,642,719
46,63,10000,1353,Harding County,,40,South Dakota,SD,276,375,460,609,706
46,65,10000,16481,Hughes County,,40,South Dakota,SD,314,379,503,661,784
46,67,10000,8075,Hutchinson County,,40,South Dakota,SD,276,367,460,609,706
46,69,10000,1671,Hyde County,,40,South Dakota,SD,276,373,460,609,706
46,71,10000,2930,Jackson County,,40,South Dakota,SD,276,372,460,609,706
46,73,10000,2295,Jerauld County,,40,South Dakota,SD,276,370,460,609,706
46,75,10000,1193,Jones County,,40,South Dakota,SD,276,367,460,609,706
46,77,10000,5815,Kingsbury County,,40,South Dakota,SD,300,367,460,609,706
46,79,10000,11276,Lake County,,40,South Dakota,SD,276,372,460,609,706
46,81,10000,21802,Lawrence County,,40,South Dakota,SD,317,456,574,786,889
46,85,10000,3895,Lyman County,,40,South Dakota,SD,276,367,460,609,706
46,87,10000,5832,McCook County,,40,South Dakota,SD,276,367,460,609,706
46,89,10000,2904,McPherson County,,40,South Dakota,SD,276,367,460,609,706
46,91,10000,4576,Marshall County,,40,South Dakota,SD,327,367,460,609,706
46,93,10000,24253,Meade County,,40,South Dakota,SD,388,438,585,765,902
46,95,10000,2083,Mellette County,,40,South Dakota,SD,330,372,460,609,706
46,97,10000,2884,Miner County,,40,South Dakota,SD,276,372,460,609,706
46,101,10000,6595,Moody County,,40,South Dakota,SD,276,367,460,609,706
46,105,10000,3363,Perkins County,,40,South Dakota,SD,276,367,460,609,706
46,107,10000,2693,Potter County,,40,South Dakota,SD,276,367,460,609,706
46,109,10000,10016,Roberts County,,40,South Dakota,SD,276,367,460,609,706
46,111,10000,2675,Sanborn County,,40,South Dakota,SD,276,367,460,609,706
46,113,10000,12466,Shannon County,,40,South Dakota,SD,276,372,460,609,706
46,115,10000,7454,Spink County,,40,South Dakota,SD,299,367,468,609,706
46,117,10000,2772,Stanley County,,40,South Dakota,SD,276,375,460,609,706
46,119,10000,1556,Sully County,,40,South Dakota,SD,276,367,460,609,706
46,121,10000,9050,Todd County,,40,South Dakota,SD,304,367,460,609,706
46,123,10000,6430,Tripp County,,40,South Dakota,SD,276,367,460,609,706
46,125,10000,8849,Turner County,,40,South Dakota,SD,276,367,460,609,706
46,127,10000,12584,Union County,,40,South Dakota,SD,290,367,460,609,706
46,129,10000,5974,Walworth County,,40,South Dakota,SD,276,375,460,609,706
46,135,10000,21652,Yankton County,,40,South Dakota,SD,276,367,460,609,706
46,137,10000,2519,Ziebach County,,40,South Dakota,SD,276,367,460,609,706
47,65,1560,307896,Hamilton County,"Chattanooga, TN--GA MSA",40,Tennessee,TN,393,460,552,713,814
47,115,1560,27776,Marion County,"Chattanooga, TN--GA MSA",40,Tennessee,TN,393,460,552,713,814
47,125,1660,134768,Montgomery County,"Clarksville--Hopkinsville, TN--KY MSA",40,Tennessee,TN,365,408,481,654,673
47,23,3580,15540,Chester County,"Jackson, TN MSA",40,Tennessee,TN,283,373,501,692,696
47,113,3580,91837,Madison County,"Jackson, TN MSA",40,Tennessee,TN,283,373,501,692,696
47,19,3660,56742,Carter County,"Johnson City--Kingsport--Bristol, TN--VA MSA",40,Tennessee,TN,328,391,486,629,745
47,73,3660,53563,Hawkins County,"Johnson City--Kingsport--Bristol, TN--VA MSA",40,Tennessee,TN,328,391,486,629,745
47,163,3660,153048,Sullivan County,"Johnson City--Kingsport--Bristol, TN--VA MSA",40,Tennessee,TN,328,391,486,629,745
47,171,3660,17667,Unicoi County,"Johnson City--Kingsport--Bristol, TN--VA MSA",40,Tennessee,TN,328,391,486,629,745
47,179,3660,107198,Washington County,"Johnson City--Kingsport--Bristol, TN--VA MSA",40,Tennessee,TN,328,391,486,629,745
47,1,3840,71330,Anderson County,"Knoxville, TN MSA",40,Tennessee,TN,328,403,507,676,812
47,9,3840,105823,Blount County,"Knoxville, TN MSA",40,Tennessee,TN,328,403,507,676,812
47,93,3840,382032,Knox County,"Knoxville, TN MSA",40,Tennessee,TN,328,403,507,676,812
47,105,3840,39086,Loudon County,"Knoxville, TN MSA",40,Tennessee,TN,328,403,507,676,812
47,155,3840,71170,Sevier County,"Knoxville, TN MSA",40,Tennessee,TN,328,403,507,676,812
47,173,3840,17808,Union County,"Knoxville, TN MSA",40,Tennessee,TN,328,403,507,676,812
47,47,4920,28806,Fayette County,"Memphis, TN--AR--MS MSA",40,Tennessee,TN,458,534,626,870,913
47,157,4920,897472,Shelby County,"Memphis, TN--AR--MS MSA",40,Tennessee,TN,458,534,626,870,913
47,167,4920,51271,Tipton County,"Memphis, TN--AR--MS MSA",40,Tennessee,TN,458,534,626,870,913
47,21,5360,35912,Cheatham County,"Nashville, TN MSA",40,Tennessee,TN,460,550,678,924,1036
47,37,5360,569891,Davidson County,"Nashville, TN MSA",40,Tennessee,TN,460,550,678,924,1036
47,43,5360,43156,Dickson County,"Nashville, TN MSA",40,Tennessee,TN,460,550,678,924,1036
47,147,5360,54433,Robertson County,"Nashville, TN MSA",40,Tennessee,TN,460,550,678,924,1036
47,149,5360,182023,Rutherford County,"Nashville, TN MSA",40,Tennessee,TN,460,550,678,924,1036
47,165,5360,130449,Sumner County,"Nashville, TN MSA",40,Tennessee,TN,460,550,678,924,1036
47,187,5360,126638,Williamson County,"Nashville, TN MSA",40,Tennessee,TN,460,550,678,924,1036
47,189,5360,88809,Wilson County,"Nashville, TN MSA",40,Tennessee,TN,460,550,678,924,1036
47,3,10000,37586,Bedford County,,40,Tennessee,TN,254,326,399,503,559
47,5,10000,16537,Benton County,,40,Tennessee,TN,274,312,375,494,553
47,7,10000,12367,Bledsoe County,,40,Tennessee,TN,254,297,375,494,553
47,11,10000,87965,Bradley County,,40,Tennessee,TN,254,320,427,577,703
47,13,10000,39854,Campbell County,,40,Tennessee,TN,256,297,375,494,553
47,15,10000,12826,Cannon County,,40,Tennessee,TN,254,297,375,494,553
47,17,10000,29475,Carroll County,,40,Tennessee,TN,254,309,375,494,553
47,25,10000,29862,Claiborne County,,40,Tennessee,TN,254,297,375,494,553
47,27,10000,7976,Clay County,,40,Tennessee,TN,258,297,375,494,553
47,29,10000,33565,Cocke County,,40,Tennessee,TN,254,297,375,494,553
47,31,10000,48014,Coffee County,,40,Tennessee,TN,254,353,398,553,630
47,33,10000,14532,Crockett County,,40,Tennessee,TN,254,297,375,494,553
47,35,10000,46802,Cumberland County,,40,Tennessee,TN,267,297,390,543,553
47,39,10000,11731,Decatur County,,40,Tennessee,TN,254,297,375,494,553
47,41,10000,17423,DeKalb County,,40,Tennessee,TN,254,297,375,494,553
47,45,10000,37279,Dyer County,,40,Tennessee,TN,317,321,428,536,667
47,49,10000,16625,Fentress County,,40,Tennessee,TN,254,297,375,494,553
47,51,10000,39270,Franklin County,,40,Tennessee,TN,265,297,375,516,607
47,53,10000,48152,Gibson County,,40,Tennessee,TN,254,297,375,494,553
47,55,10000,29447,Giles County,,40,Tennessee,TN,254,323,400,501,560
47,57,10000,20659,Grainger County,,40,Tennessee,TN,258,297,375,494,553
47,59,10000,62909,Greene County,,40,Tennessee,TN,254,297,375,494,553
47,61,10000,14332,Grundy County,,40,Tennessee,TN,254,297,375,494,553
47,63,10000,58128,Hamblen County,,40,Tennessee,TN,254,298,392,520,553
47,67,10000,6786,Hancock County,,40,Tennessee,TN,254,297,375,494,553
47,69,10000,28105,Hardeman County,,40,Tennessee,TN,254,297,375,494,553
47,71,10000,25578,Hardin County,,40,Tennessee,TN,254,297,375,494,553
47,75,10000,19797,Haywood County,,40,Tennessee,TN,266,310,412,516,577
47,77,10000,25522,Henderson County,,40,Tennessee,TN,254,297,375,494,553
47,79,10000,31115,Henry County,,40,Tennessee,TN,254,297,375,494,553
47,81,10000,22295,Hickman County,,40,Tennessee,TN,300,304,403,532,564
47,83,10000,8088,Houston County,,40,Tennessee,TN,254,297,375,494,553
47,85,10000,17929,Humphreys County,,40,Tennessee,TN,254,310,375,494,553
47,87,10000,10984,Jackson County,,40,Tennessee,TN,254,297,375,494,553
47,89,10000,44294,Jefferson County,,40,Tennessee,TN,277,297,386,494,613
47,91,10000,17499,Johnson County,,40,Tennessee,TN,254,297,375,494,553
47,95,10000,7954,Lake County,,40,Tennessee,TN,254,297,375,494,553
47,97,10000,27101,Lauderdale County,,40,Tennessee,TN,254,297,379,494,553
47,99,10000,39926,Lawrence County,,40,Tennessee,TN,254,297,375,494,553
47,101,10000,11367,Lewis County,,40,Tennessee,TN,254,297,375,494,553
47,103,10000,31340,Lincoln County,,40,Tennessee,TN,254,297,380,494,553
47,107,10000,49015,McMinn County,,40,Tennessee,TN,254,297,375,496,553
47,109,10000,24653,McNairy County,,40,Tennessee,TN,254,297,375,494,553
47,111,10000,20386,Macon County,,40,Tennessee,TN,254,297,375,494,553
47,117,10000,26767,Marshall County,,40,Tennessee,TN,298,325,424,536,596
47,119,10000,69498,Maury County,,40,Tennessee,TN,364,371,494,619,689
47,121,10000,11086,Meigs County,,40,Tennessee,TN,254,297,375,494,553
47,123,10000,38961,Monroe County,,40,Tennessee,TN,254,297,375,494,553
47,127,10000,5740,Moore County,,40,Tennessee,TN,254,297,375,494,553
47,129,10000,19757,Morgan County,,40,Tennessee,TN,254,297,375,494,553
47,131,10000,32450,Obion County,,40,Tennessee,TN,294,298,382,506,553
47,133,10000,20118,Overton County,,40,Tennessee,TN,254,297,375,494,553
47,135,10000,7631,Perry County,,40,Tennessee,TN,254,300,375,494,553
47,137,10000,4945,Pickett County,,40,Tennessee,TN,254,297,375,494,553
47,139,10000,16050,Polk County,,40,Tennessee,TN,254,297,375,494,553
47,141,10000,62315,Putnam County,,40,Tennessee,TN,309,312,400,550,592
47,143,10000,28400,Rhea County,,40,Tennessee,TN,254,317,375,500,553
47,145,10000,51910,Roane County,,40,Tennessee,TN,274,297,375,505,607
47,151,10000,21127,Scott County,,40,Tennessee,TN,254,297,375,494,553
47,153,10000,11370,Sequatchie County,,40,Tennessee,TN,254,297,375,494,553
47,159,10000,17712,Smith County,,40,Tennessee,TN,254,297,375,494,553
47,161,10000,12370,Stewart County,,40,Tennessee,TN,254,297,375,494,553
47,169,10000,7259,Trousdale County,,40,Tennessee,TN,254,312,414,519,680
47,175,10000,5508,Van Buren County,,40,Tennessee,TN,254,297,375,494,553
47,177,10000,38276,Warren County,,40,Tennessee,TN,282,297,385,494,553
47,181,10000,16842,Wayne County,,40,Tennessee,TN,254,297,375,494,553
47,183,10000,34895,Weakley County,,40,Tennessee,TN,275,297,375,494,553
47,185,10000,23102,White County,,40,Tennessee,TN,258,297,375,494,553
48,441,40,126555,Taylor County,"Abilene, TX MSA",40,Texas,TX,360,400,517,697,848
48,375,320,113546,Potter County,"Amarillo, TX MSA",40,Texas,TX,305,385,479,667,787
48,381,320,104312,Randall County,"Amarillo, TX MSA",40,Texas,TX,305,385,479,667,787
48,21,640,57733,Bastrop County,"Austin--San Marcos, TX MSA",50,Texas,TX,567,686,914,1269,1501
48,55,640,32194,Caldwell County,"Austin--San Marcos, TX MSA",50,Texas,TX,567,686,914,1269,1501
48,209,640,97589,Hays County,"Austin--San Marcos, TX MSA",50,Texas,TX,567,686,914,1269,1501
48,453,640,812280,Travis County,"Austin--San Marcos, TX MSA",50,Texas,TX,567,686,914,1269,1501
48,491,640,249967,Williamson County,"Austin--San Marcos, TX MSA",50,Texas,TX,567,686,914,1269,1501
48,199,840,48073,Hardin County,"Beaumont--Port Arthur, TX MSA",40,Texas,TX,347,420,512,677,716
48,245,840,252051,Jefferson County,"Beaumont--Port Arthur, TX MSA",40,Texas,TX,347,420,512,677,716
48,361,840,84966,Orange County,"Beaumont--Port Arthur, TX MSA",40,Texas,TX,347,420,512,677,716
48,39,1145,241767,Brazoria County,"Brazoria, TX PMSA",40,Texas,TX,525,584,730,1017,1196
48,61,1240,335227,Cameron County,"Brownsville--Harlingen--San Benito, TX MSA",40,Texas,TX,319,402,503,630,787
48,41,1260,152415,Brazos County,"Bryan--College Station, TX MSA",40,Texas,TX,405,472,596,832,981
48,355,1880,313645,Nueces County,"Corpus Christi, TX MSA",40,Texas,TX,380,467,595,811,958
48,409,1880,67138,San Patricio County,"Corpus Christi, TX MSA",40,Texas,TX,380,467,595,811,958
48,85,1920,491675,Collin County,"Dallas, TX PMSA",50,Texas,TX,589,678,871,1205,1425
48,113,1920,2218899,Dallas County,"Dallas, TX PMSA",50,Texas,TX,589,678,871,1205,1425
48,121,1920,432976,Denton County,"Dallas, TX PMSA",50,Texas,TX,589,678,871,1205,1425
48,139,1920,111360,Ellis County,"Dallas, TX PMSA",50,Texas,TX,589,678,871,1205,1425
48,231,1920,76596,Hunt County,"Dallas, TX PMSA",50,Texas,TX,589,678,871,1205,1425
48,257,1920,71313,Kaufman County,"Dallas, TX PMSA",50,Texas,TX,589,678,871,1205,1425
48,397,1920,43080,Rockwall County,"Dallas, TX PMSA",50,Texas,TX,589,678,871,1205,1425
48,141,2320,679622,El Paso County,"El Paso, TX MSA",40,Texas,TX,428,481,569,788,934
48,221,2800,41100,Hood County,"Fort Worth--Arlington, TX PMSA",50,Texas,TX,536,585,757,1058,1246
48,251,2800,126811,Johnson County,"Fort Worth--Arlington, TX PMSA",50,Texas,TX,536,585,757,1058,1246
48,367,2800,88495,Parker County,"Fort Worth--Arlington, TX PMSA",50,Texas,TX,536,585,757,1058,1246
48,439,2800,1446219,Tarrant County,"Fort Worth--Arlington, TX PMSA",50,Texas,TX,536,585,757,1058,1246
48,167,2920,250158,Galveston County,"Galveston--Texas City, TX PMSA",40,Texas,TX,514,528,662,920,1086
48,213,3286,73277,Henderson County,Henderson County MSA*,40,Texas,TX,346,412,502,685,822
48,71,3360,26031,Chambers County,"Houston, TX PMSA",50,Texas,TX,523,588,760,1060,1248
48,157,3360,354452,Fort Bend County,"Houston, TX PMSA",50,Texas,TX,523,588,760,1060,1248
48,201,3360,3400578,Harris County,"Houston, TX PMSA",50,Texas,TX,523,588,760,1060,1248
48,291,3360,70154,Liberty County,"Houston, TX PMSA",50,Texas,TX,523,588,760,1060,1248
48,339,3360,293768,Montgomery County,"Houston, TX PMSA",50,Texas,TX,523,588,760,1060,1248
48,473,3360,32663,Waller County,"Houston, TX PMSA",50,Texas,TX,523,588,760,1060,1248
48,27,3810,237974,Bell County,"Killeen--Temple, TX MSA",40,Texas,TX,427,445,563,784,861
48,99,3810,74978,Coryell County,"Killeen--Temple, TX MSA",40,Texas,TX,427,445,563,784,861
48,479,4080,193117,Webb County,"Laredo, TX MSA",40,Texas,TX,346,398,523,654,736
48,183,4420,111379,Gregg County,"Longview--Marshall, TX MSA",40,Texas,TX,343,387,474,646,705
48,203,4420,62110,Harrison County,"Longview--Marshall, TX MSA",40,Texas,TX,343,387,474,646,705
48,459,4420,35291,Upshur County,"Longview--Marshall, TX MSA",40,Texas,TX,343,387,474,646,705
48,303,4600,242628,Lubbock County,"Lubbock, TX MSA",40,Texas,TX,328,416,540,749,831
48,215,4880,569463,Hidalgo County,"McAllen--Edinburg--Mission, TX MSA",40,Texas,TX,297,394,451,563,633
48,135,5800,121123,Ector County,"Odessa--Midland, TX MSA",40,Texas,TX,328,379,506,703,816
48,329,5800,116009,Midland County,"Odessa--Midland, TX MSA",40,Texas,TX,328,379,506,703,816
48,451,7200,104010,Tom Green County,"San Angelo, TX MSA",40,Texas,TX,305,389,472,647,764
48,29,7240,1392931,Bexar County,"San Antonio, TX MSA",50,Texas,TX,425,491,635,883,1044
48,91,7240,78021,Comal County,"San Antonio, TX MSA",50,Texas,TX,425,491,635,883,1044
48,187,7240,89023,Guadalupe County,"San Antonio, TX MSA",50,Texas,TX,425,491,635,883,1044
48,493,7240,32408,Wilson County,"San Antonio, TX MSA",50,Texas,TX,425,491,635,883,1044
48,181,7640,110595,Grayson County,"Sherman--Denison, TX MSA",40,Texas,TX,305,417,503,642,769
48,37,8360,89306,Bowie County,"Texarkana, TX--Texarkana, AR MSA",40,Texas,TX,331,404,495,652,692
48,423,8640,174706,Smith County,"Tyler, TX MSA",40,Texas,TX,381,421,514,711,753
48,469,8750,84088,Victoria County,"Victoria, TX MSA",40,Texas,TX,377,381,482,668,753
48,309,8800,213517,McLennan County,"Waco, TX MSA",40,Texas,TX,331,405,535,710,748
48,9,9080,8854,Archer County,"Wichita Falls, TX MSA",40,Texas,TX,365,407,493,655,773
48,485,9080,131664,Wichita County,"Wichita Falls, TX MSA",40,Texas,TX,365,407,493,655,773
48,1,10000,55109,Anderson County,,40,Texas,TX,355,400,448,624,630
48,3,10000,13004,Andrews County,,40,Texas,TX,296,341,412,552,630
48,5,10000,80130,Angelina County,,40,Texas,TX,322,375,421,584,689
48,7,10000,22497,Aransas County,,40,Texas,TX,296,363,485,673,679
48,11,10000,2148,Armstrong County,,40,Texas,TX,296,341,446,559,630
48,13,10000,38628,Atascosa County,,40,Texas,TX,296,341,412,552,630
48,15,10000,23590,Austin County,,40,Texas,TX,296,341,412,565,630
48,17,10000,6594,Bailey County,,40,Texas,TX,296,341,412,552,630
48,19,10000,17645,Bandera County,,40,Texas,TX,316,341,412,559,630
48,23,10000,4093,Baylor County,,40,Texas,TX,296,341,412,552,630
48,25,10000,32359,Bee County,,40,Texas,TX,296,341,412,552,630
48,31,10000,8418,Blanco County,,40,Texas,TX,296,341,435,607,640
48,33,10000,729,Borden County,,40,Texas,TX,296,341,412,552,630
48,35,10000,17204,Bosque County,,40,Texas,TX,296,341,412,552,630
48,43,10000,8866,Brewster County,,40,Texas,TX,296,341,412,556,666
48,45,10000,1790,Briscoe County,,40,Texas,TX,296,341,412,552,630
48,47,10000,7976,Brooks County,,40,Texas,TX,296,341,412,552,630
48,49,10000,37674,Brown County,,40,Texas,TX,296,341,413,554,678
48,51,10000,16470,Burleson County,,40,Texas,TX,296,341,432,584,712
48,53,10000,34147,Burnet County,,40,Texas,TX,376,434,534,742,868
48,57,10000,20647,Calhoun County,,40,Texas,TX,315,341,412,570,673
48,59,10000,12905,Callahan County,,40,Texas,TX,296,341,412,552,630
48,63,10000,11549,Camp County,,40,Texas,TX,400,405,506,633,708
48,65,10000,6516,Carson County,,40,Texas,TX,296,341,412,552,630
48,67,10000,30438,Cass County,,40,Texas,TX,296,341,412,552,630
48,69,10000,8285,Castro County,,40,Texas,TX,298,341,412,552,630
48,73,10000,46659,Cherokee County,,40,Texas,TX,330,342,419,552,630
48,75,10000,7688,Childress County,,40,Texas,TX,296,341,412,552,630
48,77,10000,11006,Clay County,,40,Texas,TX,296,348,412,552,643
48,79,10000,3730,Cochran County,,40,Texas,TX,296,341,412,552,630
48,81,10000,3864,Coke County,,40,Texas,TX,296,341,412,552,630
48,83,10000,9235,Coleman County,,40,Texas,TX,296,341,412,552,630
48,87,10000,3206,Collingsworth County,,40,Texas,TX,296,341,412,552,630
48,89,10000,20390,Colorado County,,40,Texas,TX,296,341,412,552,630
48,93,10000,14026,Comanche County,,40,Texas,TX,296,341,412,552,630
48,95,10000,3966,Concho County,,40,Texas,TX,296,341,412,552,630
48,97,10000,36363,Cooke County,,40,Texas,TX,320,341,433,588,654
48,101,10000,1904,Cottle County,,40,Texas,TX,296,341,412,552,630
48,103,10000,3996,Crane County,,40,Texas,TX,296,341,412,552,630
48,105,10000,4099,Crockett County,,40,Texas,TX,296,341,412,552,630
48,107,10000,7072,Crosby County,,40,Texas,TX,296,341,412,552,630
48,109,10000,2975,Culberson County,,40,Texas,TX,296,341,412,552,630
48,111,10000,6222,Dallam County,,40,Texas,TX,296,341,412,552,630
48,115,10000,14985,Dawson County,,40,Texas,TX,296,341,412,552,630
48,117,10000,18561,Deaf Smith County,,40,Texas,TX,296,341,412,552,641
48,119,10000,5327,Delta County,,40,Texas,TX,296,354,412,552,630
48,123,10000,20013,DeWitt County,,40,Texas,TX,296,341,412,552,630
48,125,10000,2762,Dickens County,,40,Texas,TX,296,341,412,552,630
48,127,10000,10248,Dimmit County,,40,Texas,TX,296,341,412,552,630
48,129,10000,3828,Donley County,,40,Texas,TX,296,341,412,552,630
48,131,10000,13120,Duval County,,40,Texas,TX,296,341,412,552,630
48,133,10000,18297,Eastland County,,40,Texas,TX,296,341,412,552,630
48,137,10000,2162,Edwards County,,40,Texas,TX,296,341,412,552,630
48,143,10000,33001,Erath County,,40,Texas,TX,306,347,448,580,630
48,145,10000,18576,Falls County,,40,Texas,TX,296,341,412,552,630
48,147,10000,31242,Fannin County,,40,Texas,TX,300,341,412,554,630
48,149,10000,21804,Fayette County,,40,Texas,TX,296,341,412,552,630
48,151,10000,4344,Fisher County,,40,Texas,TX,296,341,412,552,630
48,153,10000,7771,Floyd County,,40,Texas,TX,296,341,412,552,630
48,155,10000,1622,Foard County,,40,Texas,TX,296,341,412,552,630
48,159,10000,9458,Franklin County,,40,Texas,TX,296,341,412,570,630
48,161,10000,17867,Freestone County,,40,Texas,TX,296,341,412,552,630
48,163,10000,16252,Frio County,,40,Texas,TX,296,341,412,552,630
48,165,10000,14467,Gaines County,,40,Texas,TX,302,341,412,552,630
48,169,10000,4872,Garza County,,40,Texas,TX,296,341,412,552,630
48,171,10000,20814,Gillespie County,,40,Texas,TX,296,373,481,663,676
48,173,10000,1406,Glasscock County,,40,Texas,TX,296,341,412,552,630
48,175,10000,6928,Goliad County,,40,Texas,TX,296,341,412,552,630
48,177,10000,18628,Gonzales County,,40,Texas,TX,296,341,412,552,630
48,179,10000,22744,Gray County,,40,Texas,TX,323,341,438,552,652
48,185,10000,23552,Grimes County,,40,Texas,TX,296,341,412,556,657
48,189,10000,36602,Hale County,,40,Texas,TX,296,341,412,552,630
48,191,10000,3782,Hall County,,40,Texas,TX,296,341,412,552,630
48,193,10000,8229,Hamilton County,,40,Texas,TX,296,341,412,552,630
48,195,10000,5369,Hansford County,,40,Texas,TX,296,341,412,552,648
48,197,10000,4724,Hardeman County,,40,Texas,TX,296,341,412,552,630
48,205,10000,5537,Hartley County,,40,Texas,TX,296,341,412,552,630
48,207,10000,6093,Haskell County,,40,Texas,TX,296,341,412,552,630
48,211,10000,3351,Hemphill County,,40,Texas,TX,296,381,425,594,630
48,217,10000,32321,Hill County,,40,Texas,TX,296,341,412,552,630
48,219,10000,22716,Hockley County,,40,Texas,TX,302,352,412,557,630
48,223,10000,31960,Hopkins County,,40,Texas,TX,345,371,435,607,654
48,225,10000,23185,Houston County,,40,Texas,TX,296,341,412,552,630
48,227,10000,33627,Howard County,,40,Texas,TX,314,341,412,556,630
48,229,10000,3344,Hudspeth County,,40,Texas,TX,356,402,448,563,739
48,233,10000,23857,Hutchinson County,,40,Texas,TX,296,341,425,594,701
48,235,10000,1771,Irion County,,40,Texas,TX,296,341,412,552,630
48,237,10000,8763,Jack County,,40,Texas,TX,296,341,412,552,630
48,239,10000,14391,Jackson County,,40,Texas,TX,296,342,412,552,630
48,241,10000,35604,Jasper County,,40,Texas,TX,296,341,420,559,687
48,243,10000,2207,Jeff Davis County,,40,Texas,TX,296,341,412,552,630
48,247,10000,5281,Jim Hogg County,,40,Texas,TX,296,341,412,552,630
48,249,10000,39326,Jim Wells County,,40,Texas,TX,296,341,412,552,639
48,253,10000,20785,Jones County,,40,Texas,TX,296,341,412,552,630
48,255,10000,15446,Karnes County,,40,Texas,TX,296,341,412,552,630
48,259,10000,23743,Kendall County,,40,Texas,TX,296,431,485,673,797
48,261,10000,414,Kenedy County,,40,Texas,TX,296,341,412,552,630
48,263,10000,859,Kent County,,40,Texas,TX,296,341,412,552,630
48,265,10000,43653,Kerr County,,40,Texas,TX,296,383,477,665,785
48,267,10000,4468,Kimble County,,40,Texas,TX,296,341,448,562,630
48,269,10000,356,King County,,40,Texas,TX,296,341,412,552,630
48,271,10000,3379,Kinney County,,40,Texas,TX,296,341,412,552,630
48,273,10000,31549,Kleberg County,,40,Texas,TX,359,373,453,633,745
48,275,10000,4253,Knox County,,40,Texas,TX,296,341,412,552,630
48,277,10000,48499,Lamar County,,40,Texas,TX,296,366,431,603,712
48,279,10000,14709,Lamb County,,40,Texas,TX,296,341,412,552,630
48,281,10000,17762,Lampasas County,,40,Texas,TX,296,341,412,559,661
48,283,10000,5866,La Salle County,,40,Texas,TX,296,341,412,552,630
48,285,10000,19210,Lavaca County,,40,Texas,TX,296,341,412,552,630
48,287,10000,15657,Lee County,,40,Texas,TX,335,377,422,589,662
48,289,10000,15335,Leon County,,40,Texas,TX,296,380,424,552,699
48,293,10000,22051,Limestone County,,40,Texas,TX,296,341,412,552,630
48,295,10000,3057,Lipscomb County,,40,Texas,TX,296,341,412,552,630
48,297,10000,12309,Live Oak County,,40,Texas,TX,296,341,412,552,630
48,299,10000,17044,Llano County,,40,Texas,TX,296,381,506,634,832
48,301,10000,67,Loving County,,40,Texas,TX,296,341,412,552,630
48,305,10000,6550,Lynn County,,40,Texas,TX,296,341,412,552,630
48,307,10000,8205,McCulloch County,,40,Texas,TX,304,341,412,552,630
48,311,10000,851,McMullen County,,40,Texas,TX,296,341,412,552,630
48,313,10000,12940,Madison County,,40,Texas,TX,296,351,412,552,650
48,315,10000,10941,Marion County,,40,Texas,TX,296,341,412,552,654
48,317,10000,4746,Martin County,,40,Texas,TX,296,341,412,552,630
48,319,10000,3738,Mason County,,40,Texas,TX,296,341,412,552,630
48,321,10000,37957,Matagorda County,,40,Texas,TX,341,374,463,642,648
48,323,10000,47297,Maverick County,,40,Texas,TX,296,341,412,552,630
48,325,10000,39304,Medina County,,40,Texas,TX,296,341,412,552,630
48,327,10000,2360,Menard County,,40,Texas,TX,296,341,412,552,630
48,331,10000,24238,Milam County,,40,Texas,TX,296,341,412,552,630
48,333,10000,5151,Mills County,,40,Texas,TX,296,341,412,552,630
48,335,10000,9698,Mitchell County,,40,Texas,TX,296,341,412,552,630
48,337,10000,19117,Montague County,,40,Texas,TX,296,341,412,552,630
48,341,10000,20121,Moore County,,40,Texas,TX,296,347,412,552,641
48,343,10000,13048,Morris County,,40,Texas,TX,296,341,412,552,630
