msa,State,County,FMR0,FMR1,FMR2,FMR3,FMR4,State_Alpha,CountyName,pop,FMRtype,msaname,StateName,FMRArea
1930,9,1,699,835,1044,1378,1589,CT,Fairfield,162584,40,"Danbury, CT",CONNECTICUT,1930
1930,9,5,699,835,1044,1378,1589,CT,Litchfield,31013,40,"Danbury, CT",CONNECTICUT,1930
3280,9,3,510,636,813,1020,1238,CT,Hartford,849917,40,"Hartford, CT",CONNECTICUT,3280
3280,9,5,510,636,813,1020,1238,CT,Litchfield,37712,40,"Hartford, CT",CONNECTICUT,3280
3280,9,7,510,636,813,1020,1238,CT,Middlesex,96996,40,"Hartford, CT",CONNECTICUT,3280
3280,9,11,510,636,813,1020,1238,CT,New London,17021,40,"Hartford, CT",CONNECTICUT,3280
3280,9,13,510,636,813,1020,1238,CT,Tolland,128087,40,"Hartford, CT",CONNECTICUT,3280
3280,9,15,510,636,813,1020,1238,CT,Windham,27852,40,"Hartford, CT",CONNECTICUT,3280
5480,9,7,597,733,905,1160,1344,CT,Middlesex,17581,40,"New Haven-Meriden, CT",CONNECTICUT,5480
5480,9,9,597,733,905,1160,1344,CT,New Haven,512599,40,"New Haven-Meriden, CT",CONNECTICUT,5480
5520,9,7,532,643,784,980,1121,CT,Middlesex,9552,40,"New London-Norwich, CT-RI",CONNECTICUT,5520
5520,9,11,532,643,784,980,1121,CT,New London,233874,40,"New London-Norwich, CT-RI",CONNECTICUT,5520
5520,9,15,532,643,784,980,1121,CT,Windham,18830,40,"New London-Norwich, CT-RI",CONNECTICUT,5520
8040,9,1,1006,1178,1436,1925,2126,CT,Fairfield,329935,40,"Stamford-Norwalk, CT",CONNECTICUT,8040
8880,9,5,507,685,849,1058,1186,CT,Litchfield,38605,40,"Waterbury, CT",CONNECTICUT,8880
8880,9,9,507,685,849,1058,1186,CT,New Haven,183024,40,"Waterbury, CT",CONNECTICUT,8880
9240,9,15,521,629,785,980,1099,CT,Windham,8668,40,"Worcester, MA-CT",CONNECTICUT,9240
10000,9,3,393,635,717,996,1174,CT,Hartford,1866,40,,CONNECTICUT,900003
10000,9,5,457,622,830,1035,1179,CT,Litchfield,66762,40,,CONNECTICUT,900005
10000,9,7,676,766,1023,1424,1679,CT,Middlesex,19067,40,,CONNECTICUT,900007
10000,9,11,573,702,797,1028,1305,CT,New London,4062,40,,CONNECTICUT,900011
10000,9,13,393,635,717,996,1003,CT,Tolland,612,40,,CONNECTICUT,900013
10000,9,15,453,553,717,898,1126,CT,Windham,47175,40,,CONNECTICUT,900015
2190,10,1,523,579,659,855,973,DE,Kent,110993,40,"Dover, DE",DELAWARE,2190
9160,10,3,490,645,752,1022,1235,DE,New Castle,441946,40,"Wilmington-Newark, DE-MD",DELAWARE,9160
10000,10,5,460,489,624,820,876,DE,Sussex,113229,40,,DELAWARE,1000005
8840,11,1,865,984,1154,1573,1897,DC,District of Columbia,606900,50,"Washington, DC-MD-VA",DIST. OF COLUMBIA,8840
2020,12,35,418,490,626,830,882,FL,Flagler,28701,40,"Daytona Beach, FL",FLORIDA,2020
2020,12,127,418,490,626,830,882,FL,Volusia,370712,40,"Daytona Beach, FL",FLORIDA,2020
2680,12,11,547,644,798,1110,1305,FL,Broward,1255488,50,"Fort Lauderdale, FL",FLORIDA,2680
2700,12,71,449,516,623,871,908,FL,Lee,335113,40,"Fort Myers-Cape Coral, FL",FLORIDA,2700
2710,12,85,499,547,709,922,994,FL,Martin,100900,40,"Fort Pierce-Port Lucie, FL",FLORIDA,2710
2710,12,111,499,547,709,922,994,FL,St. Lucie,150171,40,"Fort Pierce-Port Lucie, FL",FLORIDA,2710
2750,12,91,435,475,540,733,863,FL,Okaloosa,143776,40,"Fort Walton Beach, FL",FLORIDA,2750
2900,12,1,435,475,578,792,936,FL,Alachua,181596,40,"Gainesville, FL",FLORIDA,2900
3600,12,19,499,559,673,889,990,FL,Clay,105986,40,"Jacksonville, FL",FLORIDA,3600
3600,12,31,499,559,673,889,990,FL,Duval,672971,40,"Jacksonville, FL",FLORIDA,3600
3600,12,89,499,559,673,889,990,FL,Nassau,43941,40,"Jacksonville, FL",FLORIDA,3600
3600,12,109,499,559,673,889,990,FL,St. Johns,83829,40,"Jacksonville, FL",FLORIDA,3600
3980,12,105,418,457,516,640,700,FL,Polk,405382,40,"Lakeland-Winter Haven, FL",FLORIDA,3980
4900,12,9,418,489,611,818,953,FL,Brevard,398978,40,"Melbourne-Titusville-Palm Bay, FL",FLORIDA,4900
5000,12,86,518,652,813,1116,1293,FL,Miami-Dade,1937094,50,"Miami, FL",FLORIDA,5000
5345,12,21,465,656,790,1098,1223,FL,Collier,152099,40,"Naples, FL",FLORIDA,5345
5790,12,83,435,475,540,709,831,FL,Marion,194833,40,"Ocala, FL",FLORIDA,5790
5960,12,69,604,685,817,1072,1308,FL,Lake,152104,40,"Orlando, FL",FLORIDA,5960
5960,12,95,604,685,817,1072,1308,FL,Orange,677491,40,"Orlando, FL",FLORIDA,5960
5960,12,97,604,685,817,1072,1308,FL,Osceola,107728,40,"Orlando, FL",FLORIDA,5960
5960,12,117,604,685,817,1072,1308,FL,Seminole,287529,40,"Orlando, FL",FLORIDA,5960
6015,12,5,435,475,540,689,739,FL,Bay,126994,40,"Panama City, FL",FLORIDA,6015
6080,12,33,435,475,540,721,850,FL,Escambia,262798,40,"Pensacola, FL",FLORIDA,6080
6080,12,113,435,475,540,721,850,FL,Santa Rosa,81608,40,"Pensacola, FL",FLORIDA,6080
6580,12,15,435,500,666,923,1088,FL,Charlotte,110975,40,"Punta Gorda, FL",FLORIDA,6580
7510,12,81,437,555,706,907,988,FL,Manatee,211707,40,"Sarasota-Bradenton, FL",FLORIDA,7510
7510,12,115,437,555,706,907,988,FL,Sarasota,277776,40,"Sarasota-Bradenton, FL",FLORIDA,7510
8240,12,39,445,494,650,849,1024,FL,Gadsden,41105,40,"Tallahassee, FL",FLORIDA,8240
8240,12,73,445,494,650,849,1024,FL,Leon,192493,40,"Tallahassee, FL",FLORIDA,8240
8280,12,53,505,601,745,989,1199,FL,Hernando,101115,50,"Tampa-St. Petersburg-Clearwater, FL",FLORIDA,8280
8280,12,57,505,601,745,989,1199,FL,Hillsborough,834054,50,"Tampa-St. Petersburg-Clearwater, FL",FLORIDA,8280
8280,12,101,505,601,745,989,1199,FL,Pasco,281131,50,"Tampa-St. Petersburg-Clearwater, FL",FLORIDA,8280
8280,12,103,505,601,745,989,1199,FL,Pinellas,851659,50,"Tampa-St. Petersburg-Clearwater, FL",FLORIDA,8280
8960,12,99,568,663,820,1088,1348,FL,Palm Beach,863518,50,"West Palm Beach-Boca Raton, FL",FLORIDA,8960
10000,12,3,410,449,508,630,684,FL,Baker,18486,40,,FLORIDA,1200003
10000,12,7,410,449,508,630,684,FL,Bradford,22515,40,,FLORIDA,1200007
10000,12,13,410,449,508,630,684,FL,Calhoun,11011,40,,FLORIDA,1200013
10000,12,17,410,449,508,630,684,FL,Citrus,93515,40,,FLORIDA,1200017
10000,12,23,410,449,508,630,684,FL,Columbia,42613,40,,FLORIDA,1200023
10000,12,27,410,449,508,630,684,FL,DeSoto,23865,40,,FLORIDA,1200027
10000,12,29,410,449,508,630,684,FL,Dixie,10585,40,,FLORIDA,1200029
10000,12,37,410,449,508,630,684,FL,Franklin,8967,40,,FLORIDA,1200037
10000,12,41,410,449,508,630,684,FL,Gilchrist,9667,40,,FLORIDA,1200041
10000,12,43,410,449,508,630,684,FL,Glades,7591,40,,FLORIDA,1200043
10000,12,45,410,449,508,630,684,FL,Gulf,11504,40,,FLORIDA,1200045
10000,12,47,410,449,508,630,684,FL,Hamilton,10930,40,,FLORIDA,1200047
10000,12,49,410,449,508,630,684,FL,Hardee,19499,40,,FLORIDA,1200049
10000,12,51,410,449,522,656,735,FL,Hendry,25773,40,,FLORIDA,1200051
10000,12,55,410,449,508,632,707,FL,Highlands,68432,40,,FLORIDA,1200055
10000,12,59,410,449,508,630,684,FL,Holmes,15778,40,,FLORIDA,1200059
10000,12,61,410,513,660,826,924,FL,Indian River,90208,40,,FLORIDA,1200061
10000,12,63,410,449,508,630,684,FL,Jackson,41375,40,,FLORIDA,1200063
10000,12,65,410,449,508,630,684,FL,Jefferson,11296,40,,FLORIDA,1200065
10000,12,67,410,449,508,630,684,FL,Lafayette,5578,40,,FLORIDA,1200067
10000,12,75,410,449,508,630,684,FL,Levy,25923,40,,FLORIDA,1200075
10000,12,77,410,449,508,630,684,FL,Liberty,5569,40,,FLORIDA,1200077
10000,12,79,410,449,508,630,684,FL,Madison,16569,40,,FLORIDA,1200079
10000,12,87,588,663,852,1174,1397,FL,Monroe,78024,40,,FLORIDA,1200087
10000,12,93,410,449,508,630,690,FL,Okeechobee,29627,40,,FLORIDA,1200093
10000,12,107,410,449,508,630,684,FL,Putnam,65070,40,,FLORIDA,1200107
10000,12,119,410,449,508,630,684,FL,Sumter,31577,40,,FLORIDA,1200119
10000,12,121,410,449,508,630,684,FL,Suwannee,26780,40,,FLORIDA,1200121
10000,12,123,410,449,508,630,685,FL,Taylor,17111,40,,FLORIDA,1200123
10000,12,125,410,449,508,630,684,FL,Union,10252,40,,FLORIDA,1200125
10000,12,129,410,449,508,630,684,FL,Wakulla,14202,40,,FLORIDA,1200129
10000,12,131,410,449,508,654,818,FL,Walton,27760,40,,FLORIDA,1200131
10000,12,133,410,449,508,630,684,FL,Washington,16919,40,,FLORIDA,1200133
120,13,95,325,381,464,634,687,GA,Dougherty,96311,40,"Albany, GA",GEORGIA,120
120,13,177,325,381,464,634,687,GA,Lee,16250,40,"Albany, GA",GEORGIA,120
500,13,59,400,431,558,761,918,GA,Clarke,87594,40,"Athens, GA",GEORGIA,500
500,13,195,400,431,558,761,918,GA,Madison,21050,40,"Athens, GA",GEORGIA,500
500,13,219,400,431,558,761,918,GA,Oconee,17618,40,"Athens, GA",GEORGIA,500
520,13,13,714,795,927,1236,1495,GA,Barrow,29721,50,"Atlanta, GA",GEORGIA,520
520,13,15,714,795,927,1236,1495,GA,Bartow,55911,50,"Atlanta, GA",GEORGIA,520
520,13,45,714,795,927,1236,1495,GA,Carroll,71422,50,"Atlanta, GA",GEORGIA,520
520,13,57,714,795,927,1236,1495,GA,Cherokee,90204,50,"Atlanta, GA",GEORGIA,520
520,13,63,714,795,927,1236,1495,GA,Clayton,182052,50,"Atlanta, GA",GEORGIA,520
520,13,67,714,795,927,1236,1495,GA,Cobb,447745,50,"Atlanta, GA",GEORGIA,520
520,13,77,714,795,927,1236,1495,GA,Coweta,53853,50,"Atlanta, GA",GEORGIA,520
520,13,89,714,795,927,1236,1495,GA,DeKalb,545837,50,"Atlanta, GA",GEORGIA,520
520,13,97,714,795,927,1236,1495,GA,Douglas,71120,50,"Atlanta, GA",GEORGIA,520
520,13,113,714,795,927,1236,1495,GA,Fayette,62415,50,"Atlanta, GA",GEORGIA,520
520,13,117,714,795,927,1236,1495,GA,Forsyth,44083,50,"Atlanta, GA",GEORGIA,520
520,13,121,714,795,927,1236,1495,GA,Fulton,648951,50,"Atlanta, GA",GEORGIA,520
520,13,135,714,795,927,1236,1495,GA,Gwinnett,352910,50,"Atlanta, GA",GEORGIA,520
520,13,151,714,795,927,1236,1495,GA,Henry,58741,50,"Atlanta, GA",GEORGIA,520
520,13,217,714,795,927,1236,1495,GA,Newton,41808,50,"Atlanta, GA",GEORGIA,520
520,13,223,714,795,927,1236,1495,GA,Paulding,41611,50,"Atlanta, GA",GEORGIA,520
520,13,227,714,795,927,1236,1495,GA,Pickens,14432,50,"Atlanta, GA",GEORGIA,520
520,13,247,714,795,927,1236,1495,GA,Rockdale,54091,50,"Atlanta, GA",GEORGIA,520
520,13,255,714,795,927,1236,1495,GA,Spalding,54457,50,"Atlanta, GA",GEORGIA,520
520,13,297,714,795,927,1236,1495,GA,Walton,38586,50,"Atlanta, GA",GEORGIA,520
600,13,73,410,491,578,785,928,GA,Columbia,66031,40,"Augusta-Aiken, GA-SC",GEORGIA,600
600,13,189,410,491,578,785,928,GA,McDuffie,20119,40,"Augusta-Aiken, GA-SC",GEORGIA,600
600,13,245,410,491,578,785,928,GA,Richmond,189719,40,"Augusta-Aiken, GA-SC",GEORGIA,600
1560,13,47,392,458,550,711,811,GA,Catoosa,42464,40,"Chattanooga, TN-GA",GEORGIA,1560
1560,13,83,392,458,550,711,811,GA,Dade,13147,40,"Chattanooga, TN-GA",GEORGIA,1560
1560,13,295,392,458,550,711,811,GA,Walker,58340,40,"Chattanooga, TN-GA",GEORGIA,1560
1800,13,53,376,418,501,654,710,GA,Chattahoochee,16934,40,"Columbus, GA-AL",GEORGIA,1800
1800,13,145,376,418,501,654,710,GA,Harris,17788,40,"Columbus, GA-AL",GEORGIA,1800
1800,13,215,376,418,501,654,710,GA,Muscogee,179278,40,"Columbus, GA-AL",GEORGIA,1800
4680,13,21,420,467,544,750,772,GA,Bibb,149967,40,"Macon, GA",GEORGIA,4680
4680,13,153,420,467,544,750,772,GA,Houston,89208,40,"Macon, GA",GEORGIA,4680
4680,13,169,420,467,544,750,772,GA,Jones,20739,40,"Macon, GA",GEORGIA,4680
4680,13,225,420,467,544,750,772,GA,Peach,21189,40,"Macon, GA",GEORGIA,4680
4680,13,289,420,467,544,750,772,GA,Twiggs,9806,40,"Macon, GA",GEORGIA,4680
7520,13,29,391,487,566,762,793,GA,Bryan,15438,40,"Savannah, GA",GEORGIA,7520
7520,13,51,391,487,566,762,793,GA,Chatham,216935,40,"Savannah, GA",GEORGIA,7520
7520,13,103,391,487,566,762,793,GA,Effingham,25687,40,"Savannah, GA",GEORGIA,7520
10000,13,1,298,359,439,569,648,GA,Appling,15744,40,,GEORGIA,1300001
10000,13,3,298,359,439,569,648,GA,Atkinson,6213,40,,GEORGIA,1300003
10000,13,5,298,359,439,569,648,GA,Bacon,9566,40,,GEORGIA,1300005
10000,13,7,298,359,439,569,648,GA,Baker,3615,40,,GEORGIA,1300007
10000,13,9,298,382,465,597,652,GA,Baldwin,39530,40,,GEORGIA,1300009
10000,13,11,298,359,439,569,648,GA,Banks,10308,40,,GEORGIA,1300011
10000,13,17,298,359,439,569,656,GA,Ben Hill,16245,40,,GEORGIA,1300017
10000,13,19,298,359,439,569,648,GA,Berrien,14153,40,,GEORGIA,1300019
10000,13,23,298,359,439,569,648,GA,Bleckley,10430,40,,GEORGIA,1300023
10000,13,25,298,359,439,569,648,GA,Brantley,11077,40,,GEORGIA,1300025
10000,13,27,298,359,439,569,648,GA,Brooks,15398,40,,GEORGIA,1300027
10000,13,31,359,365,468,604,767,GA,Bulloch,43125,40,,GEORGIA,1300031
10000,13,33,298,359,439,569,648,GA,Burke,20579,40,,GEORGIA,1300033
10000,13,35,298,395,523,702,735,GA,Butts,15326,40,,GEORGIA,1300035
10000,13,37,298,359,439,569,648,GA,Calhoun,5013,40,,GEORGIA,1300037
10000,13,39,418,472,528,735,869,GA,Camden,30167,40,,GEORGIA,1300039
10000,13,43,298,359,439,569,648,GA,Candler,7744,40,,GEORGIA,1300043
10000,13,49,298,359,439,569,648,GA,Charlton,8496,40,,GEORGIA,1300049
10000,13,55,298,359,439,569,648,GA,Chattooga,22242,40,,GEORGIA,1300055
10000,13,61,298,359,439,569,648,GA,Clay,3364,40,,GEORGIA,1300061
10000,13,65,298,359,439,569,648,GA,Clinch,6160,40,,GEORGIA,1300065
10000,13,69,298,359,439,569,656,GA,Coffee,29592,40,,GEORGIA,1300069
10000,13,71,298,359,439,569,648,GA,Colquitt,36645,40,,GEORGIA,1300071
10000,13,75,298,359,439,569,648,GA,Cook,13456,40,,GEORGIA,1300075
10000,13,79,298,359,439,569,648,GA,Crawford,8991,40,,GEORGIA,1300079
10000,13,81,302,359,439,569,648,GA,Crisp,20011,40,,GEORGIA,1300081
10000,13,85,298,389,516,647,796,GA,Dawson,9429,40,,GEORGIA,1300085
10000,13,87,298,359,439,569,648,GA,Decatur,25511,40,,GEORGIA,1300087
10000,13,91,298,359,439,569,648,GA,Dodge,17607,40,,GEORGIA,1300091
10000,13,93,298,359,439,569,648,GA,Dooly,9901,40,,GEORGIA,1300093
10000,13,99,298,359,439,569,648,GA,Early,11854,40,,GEORGIA,1300099
10000,13,101,298,359,439,569,648,GA,Echols,2334,40,,GEORGIA,1300101
10000,13,105,298,359,439,569,648,GA,Elbert,18949,40,,GEORGIA,1300105
10000,13,107,298,359,439,569,648,GA,Emanuel,20546,40,,GEORGIA,1300107
10000,13,109,298,359,439,569,648,GA,Evans,8724,40,,GEORGIA,1300109
10000,13,111,298,359,439,569,648,GA,Fannin,15992,40,,GEORGIA,1300111
10000,13,115,298,359,440,580,648,GA,Floyd,81251,40,,GEORGIA,1300115
10000,13,119,298,359,439,569,648,GA,Franklin,16650,40,,GEORGIA,1300119
10000,13,123,298,359,439,569,648,GA,Gilmer,13368,40,,GEORGIA,1300123
10000,13,125,298,359,439,569,648,GA,Glascock,2357,40,,GEORGIA,1300125
10000,13,127,416,465,526,708,867,GA,Glynn,62496,40,,GEORGIA,1300127
10000,13,129,353,359,448,577,738,GA,Gordon,35072,40,,GEORGIA,1300129
10000,13,131,304,359,439,569,648,GA,Grady,20279,40,,GEORGIA,1300131
10000,13,133,298,359,439,569,648,GA,Greene,11793,40,,GEORGIA,1300133
10000,13,137,320,359,439,569,653,GA,Habersham,27621,40,,GEORGIA,1300137
10000,13,139,316,480,564,707,788,GA,Hall,95428,40,,GEORGIA,1300139
10000,13,141,298,359,439,569,648,GA,Hancock,8908,40,,GEORGIA,1300141
10000,13,143,298,359,439,569,648,GA,Haralson,21966,40,,GEORGIA,1300143
10000,13,147,298,359,439,569,648,GA,Hart,19712,40,,GEORGIA,1300147
10000,13,149,298,359,439,569,648,GA,Heard,8628,40,,GEORGIA,1300149
10000,13,155,298,359,439,569,648,GA,Irwin,8649,40,,GEORGIA,1300155
10000,13,157,332,359,451,569,742,GA,Jackson,30005,40,,GEORGIA,1300157
10000,13,159,298,359,445,604,648,GA,Jasper,8453,40,,GEORGIA,1300159
10000,13,161,298,359,439,569,648,GA,Jeff Davis,12032,40,,GEORGIA,1300161
10000,13,163,298,359,439,569,656,GA,Jefferson,17408,40,,GEORGIA,1300163
10000,13,165,298,359,439,569,648,GA,Jenkins,8247,40,,GEORGIA,1300165
10000,13,167,298,359,439,569,648,GA,Johnson,8329,40,,GEORGIA,1300167
10000,13,171,298,369,439,569,696,GA,Lamar,13038,40,,GEORGIA,1300171
10000,13,173,298,359,439,569,648,GA,Lanier,5531,40,,GEORGIA,1300173
10000,13,175,305,359,439,569,648,GA,Laurens,39988,40,,GEORGIA,1300175
10000,13,179,371,414,471,655,660,GA,Liberty,52745,40,,GEORGIA,1300179
10000,13,181,298,359,439,569,648,GA,Lincoln,7442,40,,GEORGIA,1300181
10000,13,183,298,389,439,569,648,GA,Long,6202,40,,GEORGIA,1300183
10000,13,185,334,404,489,685,759,GA,Lowndes,75981,40,,GEORGIA,1300185
10000,13,187,298,402,452,605,742,GA,Lumpkin,14573,40,,GEORGIA,1300187
10000,13,191,298,359,439,569,648,GA,McIntosh,8634,40,,GEORGIA,1300191
10000,13,193,298,359,439,569,648,GA,Macon,13114,40,,GEORGIA,1300193
10000,13,197,298,359,439,569,648,GA,Marion,5590,40,,GEORGIA,1300197
10000,13,199,298,359,439,569,648,GA,Meriwether,22411,40,,GEORGIA,1300199
10000,13,201,298,359,439,569,648,GA,Miller,6280,40,,GEORGIA,1300201
10000,13,205,298,359,439,569,648,GA,Mitchell,20275,40,,GEORGIA,1300205
10000,13,207,298,359,439,578,648,GA,Monroe,17113,40,,GEORGIA,1300207
10000,13,209,298,359,439,569,648,GA,Montgomery,7163,40,,GEORGIA,1300209
10000,13,211,298,359,455,569,648,GA,Morgan,12883,40,,GEORGIA,1300211
10000,13,213,298,359,439,569,648,GA,Murray,26147,40,,GEORGIA,1300213
10000,13,221,298,359,439,569,648,GA,Oglethorpe,9763,40,,GEORGIA,1300221
10000,13,229,298,359,439,569,648,GA,Pierce,13328,40,,GEORGIA,1300229
10000,13,231,346,375,476,662,666,GA,Pike,10224,40,,GEORGIA,1300231
10000,13,233,298,359,439,595,648,GA,Polk,33815,40,,GEORGIA,1300233
10000,13,235,298,359,439,569,648,GA,Pulaski,8108,40,,GEORGIA,1300235
10000,13,237,298,359,439,569,656,GA,Putnam,14137,40,,GEORGIA,1300237
10000,13,239,298,359,439,569,648,GA,Quitman,2209,40,,GEORGIA,1300239
10000,13,241,298,359,439,569,648,GA,Rabun,11648,40,,GEORGIA,1300241
10000,13,243,298,359,439,569,648,GA,Randolph,8023,40,,GEORGIA,1300243
10000,13,249,298,359,439,569,648,GA,Schley,3588,40,,GEORGIA,1300249
10000,13,251,298,359,439,569,648,GA,Screven,13842,40,,GEORGIA,1300251
10000,13,253,298,359,439,569,648,GA,Seminole,9010,40,,GEORGIA,1300253
10000,13,257,298,359,439,569,648,GA,Stephens,23257,40,,GEORGIA,1300257
10000,13,259,298,359,439,569,648,GA,Stewart,5654,40,,GEORGIA,1300259
10000,13,261,298,365,439,569,648,GA,Sumter,30228,40,,GEORGIA,1300261
10000,13,263,298,359,439,569,648,GA,Talbot,6524,40,,GEORGIA,1300263
10000,13,265,298,359,439,569,648,GA,Taliaferro,1915,40,,GEORGIA,1300265
10000,13,267,298,359,439,569,648,GA,Tattnall,17722,40,,GEORGIA,1300267
10000,13,269,298,359,439,569,648,GA,Taylor,7642,40,,GEORGIA,1300269
10000,13,271,298,359,439,569,648,GA,Telfair,11000,40,,GEORGIA,1300271
10000,13,273,298,359,439,569,648,GA,Terrell,10653,40,,GEORGIA,1300273
10000,13,275,298,370,439,569,648,GA,Thomas,38986,40,,GEORGIA,1300275
10000,13,277,298,359,439,569,648,GA,Tift,34998,40,,GEORGIA,1300277
10000,13,279,298,359,439,569,648,GA,Toombs,24072,40,,GEORGIA,1300279
10000,13,281,298,359,439,569,648,GA,Towns,6754,40,,GEORGIA,1300281
10000,13,283,298,359,439,569,648,GA,Treutlen,5994,40,,GEORGIA,1300283
10000,13,285,298,406,457,571,648,GA,Troup,55536,40,,GEORGIA,1300285
10000,13,287,298,359,439,569,648,GA,Turner,8703,40,,GEORGIA,1300287
10000,13,291,298,359,458,574,648,GA,Union,11993,40,,GEORGIA,1300291
10000,13,293,309,359,439,569,648,GA,Upson,26300,40,,GEORGIA,1300293
10000,13,299,330,370,439,569,683,GA,Ware,35471,40,,GEORGIA,1300299
10000,13,301,298,359,439,569,648,GA,Warren,6078,40,,GEORGIA,1300301
10000,13,303,298,359,439,569,648,GA,Washington,19112,40,,GEORGIA,1300303
10000,13,305,309,359,439,569,648,GA,Wayne,22356,40,,GEORGIA,1300305
10000,13,307,298,359,439,569,648,GA,Webster,2263,40,,GEORGIA,1300307
10000,13,309,298,359,439,569,648,GA,Wheeler,4903,40,,GEORGIA,1300309
10000,13,311,298,359,439,569,662,GA,White,13006,40,,GEORGIA,1300311
10000,13,313,298,392,471,602,710,GA,Whitfield,72462,40,,GEORGIA,1300313
10000,13,315,298,359,439,569,648,GA,Wilcox,7008,40,,GEORGIA,1300315
10000,13,317,298,359,439,569,648,GA,Wilkes,10597,40,,GEORGIA,1300317
10000,13,319,298,359,439,569,648,GA,Wilkinson,10228,40,,GEORGIA,1300319
10000,13,321,298,359,439,569,648,GA,Worth,19745,40,,GEORGIA,1300321
3320,15,3,599,717,844,1142,1235,HI,Honolulu,836231,40,"Honolulu, HI",HAWAII,3320
10000,15,1,466,608,699,929,1145,HI,Hawaii,120317,40,,HAWAII,1500001
10000,15,7,595,889,1084,1434,1551,HI,Kauai,51177,40,,HAWAII,1500007
10000,15,9,753,934,1140,1472,1667,HI,Maui,100374,40,,HAWAII,1500009
1080,16,1,419,477,580,805,952,ID,Ada,205775,40,"Boise City, ID",IDAHO,1080
1080,16,27,419,477,580,805,952,ID,Canyon,90076,40,"Boise City, ID",IDAHO,1080
6340,16,5,328,380,488,665,786,ID,Bannock,66026,40,"Pocatello, ID",IDAHO,6340
10000,16,3,296,344,443,588,696,ID,Adams,3254,40,,IDAHO,1600003
10000,16,7,296,344,443,588,696,ID,Bear Lake,6084,40,,IDAHO,1600007
10000,16,9,296,344,443,588,696,ID,Benewah,7937,40,,IDAHO,1600009
10000,16,11,316,344,443,588,696,ID,Bingham,37583,40,,IDAHO,1600011
10000,16,13,458,505,672,938,1104,ID,Blaine,13552,40,,IDAHO,1600013
10000,16,15,296,382,443,588,696,ID,Boise,3509,40,,IDAHO,1600015
10000,16,17,341,422,524,724,833,ID,Bonner,26622,40,,IDAHO,1600017
10000,16,19,303,380,524,703,858,ID,Bonneville,72207,40,,IDAHO,1600019
10000,16,21,296,344,443,588,696,ID,Boundary,8332,40,,IDAHO,1600021
10000,16,23,296,344,443,588,696,ID,Butte,2918,40,,IDAHO,1600023
10000,16,25,296,344,443,588,696,ID,Camas,727,40,,IDAHO,1600025
10000,16,29,296,344,443,588,696,ID,Caribou,6963,40,,IDAHO,1600029
10000,16,31,296,344,443,588,696,ID,Cassia,19532,40,,IDAHO,1600031
10000,16,33,296,344,443,588,696,ID,Clark,762,40,,IDAHO,1600033
10000,16,35,296,344,443,588,696,ID,Clearwater,8505,40,,IDAHO,1600035
10000,16,37,296,344,443,588,696,ID,Custer,4133,40,,IDAHO,1600037
10000,16,39,296,344,443,588,696,ID,Elmore,21205,40,,IDAHO,1600039
10000,16,41,296,344,443,588,696,ID,Franklin,9232,40,,IDAHO,1600041
10000,16,43,296,344,443,588,696,ID,Fremont,10937,40,,IDAHO,1600043
10000,16,45,296,344,443,588,696,ID,Gem,11844,40,,IDAHO,1600045
10000,16,47,296,344,443,588,696,ID,Gooding,11633,40,,IDAHO,1600047
10000,16,49,296,344,443,588,696,ID,Idaho,13783,40,,IDAHO,1600049
10000,16,51,306,344,443,588,696,ID,Jefferson,16543,40,,IDAHO,1600051
10000,16,53,296,344,443,588,696,ID,Jerome,15138,40,,IDAHO,1600053
10000,16,55,377,443,580,807,954,ID,Kootenai,69795,40,,IDAHO,1600055
10000,16,57,296,344,443,588,705,ID,Latah,30617,40,,IDAHO,1600057
10000,16,59,296,344,443,588,696,ID,Lemhi,6899,40,,IDAHO,1600059
10000,16,61,296,344,443,588,696,ID,Lewis,3516,40,,IDAHO,1600061
10000,16,63,296,344,443,588,696,ID,Lincoln,3308,40,,IDAHO,1600063
10000,16,65,296,344,443,588,696,ID,Madison,23674,40,,IDAHO,1600065
10000,16,67,296,344,443,588,696,ID,Minidoka,19361,40,,IDAHO,1600067
10000,16,69,303,344,443,588,696,ID,Nez Perce,33754,40,,IDAHO,1600069
10000,16,71,297,344,443,588,696,ID,Oneida,3492,40,,IDAHO,1600071
10000,16,73,296,344,443,588,696,ID,Owyhee,8392,40,,IDAHO,1600073
10000,16,75,296,344,443,588,696,ID,Payette,16434,40,,IDAHO,1600075
10000,16,77,296,344,443,588,696,ID,Power,7086,40,,IDAHO,1600077
10000,16,79,296,344,443,588,696,ID,Shoshone,13931,40,,IDAHO,1600079
10000,16,81,323,344,443,600,710,ID,Teton,3439,40,,IDAHO,1600081
10000,16,83,296,344,448,592,696,ID,Twin Falls,53580,40,,IDAHO,1600083
10000,16,85,309,344,443,588,696,ID,Valley,6109,40,,IDAHO,1600085
10000,16,87,296,344,443,588,696,ID,Washington,8550,40,,IDAHO,1600087
1040,17,113,364,443,594,825,871,IL,McLean,129180,40,"Bloomington-Normal, IL",ILLINOIS,1040
1400,17,19,400,492,636,872,1046,IL,Champaign,173025,40,"Champaign-Urbana, IL",ILLINOIS,1400
1600,17,31,649,778,928,1160,1298,IL,Cook,5105067,50,"Chicago, IL",ILLINOIS,1600
